symbol,price_min,price_max,price_avg,price_variance,trade_count,total_volume,price_first,price_last,price_stddev,window_start,window_end,window_start_str,window_end_str
XRPUSDT,1.4269,1.4269,1.4269,,1,111.5,1.4269,1.4269,,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
SOLUSDT,86.24,86.3,86.26584210526319,3.408214981905014E-4,190,1940.188999999995,86.3,86.24,0.018461351472481676,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
DOGEUSDT,0.09497,0.095,0.09497954545454546,6.902097902106372E-11,66,203100.0,0.095,0.09497,8.307886555620732E-6,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
SOLUSDT,86.29,86.3,86.29714285714284,2.3809523809474188E-5,7,15.203000000000001,86.29,86.3,0.0048795003647375814,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
DOGEUSDT,0.09499,0.095,0.09499124999999997,1.1666666666667126E-11,16,16592.0,0.09499,0.09499,3.4156502553199335E-6,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
BNBUSDT,632.64,632.78,632.7293103448272,0.0015925637181384658,116,4.178999999999991,632.78,632.64,0.03990693822054588,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
ADAUSDT,0.2491,0.2492,0.24910769230769222,7.692307692310269E-10,13,1951.0,0.2491,0.2492,2.7735009811266103E-5,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
DOGEUSDT,0.09497,0.09497,0.09497,0.0,18,7681.0,0.09497,0.09497,0.0,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
SOLUSDT,86.28,86.29,86.28571428571429,2.8571428571438183E-5,7,13.149000000000001,86.29,86.29,0.0053452248382493866,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
BTCUSDT,76252.8,76282.89,76265.0547841728,134.65093707054635,556,5.393850000000005,76282.89,76252.92,11.603919039296438,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
AVAXUSDT,9.41,9.41,9.41,,1,71.38,9.41,9.41,,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
XRPUSDT,1.4276,1.4276,1.427599999999999,0.0,26,207.8,1.4276,1.4276,0.0,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
ETHUSDT,2321.01,2321.24,2321.111445086703,0.0060554577228981886,173,5.151000000000016,2321.01,2321.24,0.0778168215933945,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
DOGEUSDT,0.09498,0.095,0.09499217391304353,7.516908212559995E-11,46,2582.0,0.09498,0.095,8.670010503200094E-6,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
SOLUSDT,86.29,86.32,86.30243697478996,6.26548924654391E-5,119,153.4880000000003,86.29,86.29,0.00791548434812672,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
DOGEUSDT,0.09497,0.09498,0.09497666666666668,2.307692307693203E-11,27,34612.0,0.09498,0.09497,4.803844614153546E-6,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
SOLUSDT,86.29,86.29,86.28999999999998,0.0,29,23.88500000000001,86.29,86.29,0.0,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
SOLUSDT,86.28,86.29,86.28692307692306,2.307692307692552E-5,13,28.152,86.29,86.29,0.004803844614152868,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
DOGEUSDT,0.09497,0.09498,0.094975,4.9999999999961234E-11,2,46.0,0.09498,0.09497,7.071067811862734E-6,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
ETHUSDT,2320.78,2321.54,2321.1444165170587,0.08012074706517845,557,37.100700000000145,2321.54,2320.9,0.28305608466376136,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
XRPUSDT,1.4268,1.4275,1.4271795620437935,4.8108630313181286E-8,137,12568.499999999998,1.4275,1.4269,2.193367965325957E-4,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
BNBUSDT,632.62,632.77,632.7028037383183,0.0020411214953355047,107,17.312999999999985,632.76,632.63,0.04517877261873661,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
ADAUSDT,0.249,0.2492,0.24910000000000007,7.142857142859148E-10,29,37471.999999999985,0.2492,0.2491,2.672612419124619E-5,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
XRPUSDT,1.4275,1.4276,1.4275913043478252,8.300395256917276E-10,23,2611.4,1.4276,1.4276,2.8810406552003526E-5,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
ETHUSDT,2321.53,2321.55,2321.5393333333323,2.909090908515857E-5,45,3.2347000000000032,2321.54,2321.55,0.005393598899172849,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
BTCUSDT,76280.18,76282.89,76281.34949999988,1.7297339240931622,80,0.3289299999999999,76280.18,76282.88,1.315193493024187,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
BNBUSDT,632.72,632.77,632.743111111111,2.9010101010337085E-4,45,1.9479999999999984,632.73,632.77,0.01703235186647372,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
BNBUSDT,632.79,632.79,632.79,0.0,6,0.6219999999999999,632.79,632.79,0.0,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
BNBUSDT,632.65,632.73,632.6774137931034,8.440713853550876E-4,58,4.655999999999998,632.65,632.72,0.02905290665931875,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
BNBUSDT,632.64,632.65,632.646923076923,2.3076923076545848E-5,13,3.127,632.65,632.64,0.004803844614113351,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
XRPUSDT,1.4268,1.4269,1.426855056179777,2.502553626119777E-9,89,6802.000000000005,1.4269,1.4268,5.0025529743519724E-5,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
BTCUSDT,76235.98,76252.92,76243.94785223402,36.23517592963537,582,2.3914400000000042,76252.91,76243.6,6.01956609147498,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
BNBUSDT,632.51,632.62,632.5590476190474,0.001256459874761235,252,11.67100000000004,632.62,632.51,0.03544657775810289,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
BTCUSDT,76255.39,76280.43,76266.6923323616,70.14704249727095,343,1.1391800000000003,76255.4,76280.42,8.375383125402141,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
XRPUSDT,1.427,1.4274,1.427194545454546,8.673400673379086E-9,55,1704.2999999999988,1.427,1.4274,9.31310940200913E-5,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
BNBUSDT,632.65,632.75,632.6927777777781,0.0010015723270371765,54,0.48200000000000026,632.65,632.75,0.031647627510402364,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
BNBUSDT,632.52,632.64,632.5719354838708,0.001791865357634766,93,2.0069999999999997,632.52,632.64,0.042330430633703287,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
XRPUSDT,1.4269,1.4271,1.4270000000000007,5.454545454536348E-9,45,1591.0999999999995,1.4269,1.427,7.385489458753799E-5,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
BTCUSDT,76243.6,76255.4,76249.40168421062,18.357363286273177,190,0.7604200000000012,76243.6,76255.4,4.284549367935113,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
AVAXUSDT,9.4,9.41,9.401666666666666,1.6666666666666667E-5,6,1564.46,9.41,9.4,0.004082482904638631,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
DOGEUSDT,0.09498,0.095,0.0949924444444445,7.34343434342396E-11,45,2563.0,0.09498,0.095,8.569384075547063E-6,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
SOLUSDT,86.29,86.32,86.30243697478996,6.26548924654391E-5,119,153.4880000000003,86.29,86.29,0.00791548434812672,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
SOLUSDT,86.24,86.29,86.26537815126078,1.6405070502805504E-4,119,88.28799999999995,86.25,86.29,0.012808228020614524,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
AVAXUSDT,9.41,9.41,9.41,0.0,2,3.5,9.41,9.41,0.0,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
DOGEUSDT,0.09499,0.095,0.09499600000000002,2.4999999999976853E-11,25,1496.0,0.09499,0.095,4.9999999999976855E-6,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
DOGEUSDT,0.09495,0.09498,0.0949671111111111,1.2101010101027462E-10,45,12279.0,0.09495,0.09498,1.1000459127248945E-5,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
SOLUSDT,86.23,86.25,86.24052132701415,2.3060257278341067E-5,211,963.8280000000002,86.23,86.25,0.0048021096695453624,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
AVAXUSDT,9.4,9.4,9.400000000000002,0.0,13,456.59,9.4,9.4,0.0,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
SOLUSDT,86.21,86.23,86.22364341085263,4.209060077526078E-5,129,130.86800000000008,86.23,86.23,0.006487726934393955,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
DOGEUSDT,0.09495,0.09496,0.09495399999999997,2.4705882352875988E-11,35,1523.0,0.09496,0.09495,4.9705012174705266E-6,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
AVAXUSDT,9.4,9.4,9.400000000000002,0.0,15,495.94,9.4,9.4,0.0,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
ETHUSDT,2321.24,2321.77,2321.5317906976697,0.026480002710630984,430,4.664800000000036,2321.24,2321.53,0.16272677318324413,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
ETHUSDT,2320.22,2320.91,2320.5201035196715,0.03525247888862005,483,9.655400000000053,2320.91,2320.72,0.18775643501254505,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
BNBUSDT,632.62,632.77,632.7028037383183,0.0020411214953355047,107,17.312999999999985,632.76,632.63,0.04517877261873661,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
BTCUSDT,76252.8,76282.89,76265.0547841728,134.65093707054635,556,5.393850000000005,76282.89,76252.92,11.603919039296438,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
XRPUSDT,1.4268,1.4275,1.4271795620437935,4.8108630313181286E-8,137,12568.499999999998,1.4275,1.4269,2.193367965325957E-4,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
XRPUSDT,1.4275,1.4276,1.4275913043478252,8.300395256917276E-10,23,2611.4,1.4276,1.4276,2.8810406552003526E-5,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
BTCUSDT,76280.18,76282.89,76281.34949999988,1.7297339240931622,80,0.3289299999999999,76280.18,76282.88,1.315193493024187,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
BNBUSDT,632.72,632.77,632.743111111111,2.9010101010337085E-4,45,1.9479999999999984,632.73,632.77,0.01703235186647372,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
ETHUSDT,2321.31,2322.05,2321.634797979795,0.048098946426723375,396,8.633300000000052,2321.32,2322.05,0.21931472004113944,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
ETHUSDT,2320.72,2321.31,2321.011574344021,0.03398406390165736,343,2.792100000000004,2320.72,2321.31,0.18434767126724808,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
SOLUSDT,86.24,86.3,86.26584210526319,3.408214981905014E-4,190,1940.188999999995,86.3,86.24,0.018461351472481676,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
DOGEUSDT,0.09497,0.095,0.09497954545454546,6.902097902106372E-11,66,203100.0,0.095,0.09497,8.307886555620732E-6,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
AVAXUSDT,9.41,9.41,9.41,,1,71.38,9.41,9.41,,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
BNBUSDT,632.65,632.73,632.6774137931034,8.440713853550876E-4,58,4.655999999999998,632.65,632.72,0.02905290665931875,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
XRPUSDT,1.4276,1.4276,1.4275999999999995,0.0,15,1158.0000000000002,1.4276,1.4276,0.0,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
BTCUSDT,76269.66,76288.67,76280.39592515594,39.42596752752512,481,2.0759100000000044,76269.67,76280.19,6.2790100754438285,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
ETHUSDT,2320.78,2321.54,2321.1444165170587,0.08012074706517845,557,37.100700000000145,2321.54,2320.9,0.28305608466376136,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
ADAUSDT,0.249,0.2492,0.24910000000000007,7.142857142859148E-10,29,37471.999999999985,0.2492,0.2491,2.672612419124619E-5,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
ETHUSDT,2321.53,2321.55,2321.5393333333323,2.909090908515857E-5,45,3.2347000000000032,2321.54,2321.55,0.005393598899172849,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
SOLUSDT,86.29,86.3,86.29714285714284,2.3809523809474188E-5,7,15.203000000000001,86.29,86.3,0.0048795003647375814,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
DOGEUSDT,0.09499,0.095,0.09499124999999997,1.1666666666667126E-11,16,16592.0,0.09499,0.09499,3.4156502553199335E-6,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
ADAUSDT,0.249,0.249,0.24899999999999997,0.0,23,19366.100000000002,0.249,0.249,0.0,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
ADAUSDT,0.249,0.2491,0.24903846153846151,2.564102564102358E-9,13,15491.0,0.249,0.2491,5.06369683541813E-5,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
ADAUSDT,0.2491,0.2491,0.24909999999999993,0.0,9,239.6,0.2491,0.2491,0.0,2026-04-21T20:06:00.000-06:00,2026-04-21T20:07:00.000-06:00,2026-04-21 20:06:00,2026-04-21 20:07:00
BNBUSDT,632.51,632.62,632.5590476190474,0.001256459874761235,252,11.67100000000004,632.62,632.51,0.03544657775810289,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
DOGEUSDT,0.09495,0.09496,0.09495399999999997,2.4705882352875988E-11,35,1523.0,0.09496,0.09495,4.9705012174705266E-6,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
AVAXUSDT,9.4,9.4,9.400000000000002,0.0,15,495.94,9.4,9.4,0.0,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
AVAXUSDT,9.41,9.41,9.41,0.0,2,3.5,9.41,9.41,0.0,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
BNBUSDT,632.65,632.75,632.6927777777781,0.0010015723270371765,54,0.48200000000000026,632.65,632.75,0.031647627510402364,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
DOGEUSDT,0.09499,0.095,0.09499600000000002,2.4999999999976853E-11,25,1496.0,0.09499,0.095,4.9999999999976855E-6,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
BNBUSDT,632.52,632.64,632.5719354838708,0.001791865357634766,93,2.0069999999999997,632.52,632.64,0.042330430633703287,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
DOGEUSDT,0.09495,0.09498,0.0949671111111111,1.2101010101027462E-10,45,12279.0,0.09495,0.09498,1.1000459127248945E-5,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
AVAXUSDT,9.4,9.4,9.400000000000002,0.0,13,456.59,9.4,9.4,0.0,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
BTCUSDT,76255.39,76280.43,76266.6923323616,70.14704249727095,343,1.1391800000000003,76255.4,76280.42,8.375383125402141,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
BTCUSDT,76243.6,76255.4,76249.40168421062,18.357363286273177,190,0.7604200000000012,76243.6,76255.4,4.284549367935113,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
BTCUSDT,76235.98,76252.92,76243.94785223402,36.23517592963537,582,2.3914400000000042,76252.91,76243.6,6.01956609147498,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
XRPUSDT,1.4268,1.4269,1.4268545454545472,2.5078369905783696E-9,88,6690.500000000005,1.4269,1.4268,5.007830858344129E-5,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
SOLUSDT,86.21,86.23,86.22364341085263,4.209060077526078E-5,129,130.86800000000008,86.23,86.23,0.006487726934393955,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
ADAUSDT,0.249,0.249,0.24899999999999997,0.0,23,19366.100000000002,0.249,0.249,0.0,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
SOLUSDT,86.24,86.29,86.26537815126078,1.6405070502805504E-4,119,88.28799999999995,86.25,86.29,0.012808228020614524,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
XRPUSDT,1.427,1.4274,1.427194545454546,8.673400673379086E-9,55,1704.2999999999988,1.427,1.4274,9.31310940200913E-5,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
ADAUSDT,0.2491,0.2491,0.24909999999999993,0.0,9,239.6,0.2491,0.2491,0.0,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
XRPUSDT,1.4269,1.4271,1.4270000000000007,5.454545454536348E-9,45,1591.0999999999995,1.4269,1.427,7.385489458753799E-5,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
SOLUSDT,86.23,86.25,86.24052132701415,2.3060257278341067E-5,211,963.8280000000002,86.23,86.25,0.0048021096695453624,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
ADAUSDT,0.249,0.2491,0.24903846153846151,2.564102564102358E-9,13,15491.0,0.249,0.2491,5.06369683541813E-5,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
ETHUSDT,2320.22,2320.91,2320.5201035196715,0.03525247888862005,483,9.655400000000053,2320.91,2320.72,0.18775643501254505,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
ETHUSDT,2320.72,2321.31,2321.011574344021,0.03398406390165736,343,2.792100000000004,2320.72,2321.31,0.18434767126724808,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
ETHUSDT,2321.31,2322.05,2321.634797979795,0.048098946426723375,396,8.633300000000052,2321.32,2322.05,0.21931472004113944,2026-04-21T20:06:30.000-06:00,2026-04-21T20:07:30.000-06:00,2026-04-21 20:06:30,2026-04-21 20:07:30
